symbol,date,price
ICSA,1997-09-13,314000
ICSA,1997-09-20,317000
ICSA,1997-09-27,317000
ICSA,1997-10-04,311000
ICSA,1997-10-11,305000
ICSA,1997-10-18,318000
ICSA,1997-10-25,306000
ICSA,1997-11-01,313000
ICSA,1997-11-08,308000
ICSA,1997-11-15,325000
ICSA,1997-11-22,309000
ICSA,1997-11-29,318000
ICSA,1997-12-06,317000
ICSA,1997-12-13,323000
ICSA,1997-12-20,310000
ICSA,1997-12-27,303000
ICSA,1998-01-03,312000
ICSA,1998-01-10,331000
ICSA,1998-01-17,341000
ICSA,1998-01-24,307000
ICSA,1998-01-31,315000
ICSA,1998-02-07,311000
ICSA,1998-02-14,321000
ICSA,1998-02-21,327000
ICSA,1998-02-28,317000
ICSA,1998-03-07,308000
ICSA,1998-03-14,319000
ICSA,1998-03-21,321000
ICSA,1998-03-28,312000
ICSA,1998-04-04,312000
ICSA,1998-04-11,304000
ICSA,1998-04-18,317000
ICSA,1998-04-25,311000
ICSA,1998-05-02,304000
ICSA,1998-05-09,306000
ICSA,1998-05-16,315000
ICSA,1998-05-23,309000
ICSA,1998-05-30,322000
ICSA,1998-06-06,306000
ICSA,1998-06-13,321000
ICSA,1998-06-20,349000
ICSA,1998-06-27,376000
ICSA,1998-07-04,362000
ICSA,1998-07-11,320000
ICSA,1998-07-18,315000
ICSA,1998-07-25,335000
ICSA,1998-08-01,327000
ICSA,1998-08-08,316000
ICSA,1998-08-15,308000
ICSA,1998-08-22,302000
ICSA,1998-08-29,310000
ICSA,1998-09-05,313000
ICSA,1998-09-12,304000
ICSA,1998-09-19,305000
ICSA,1998-09-26,294000
ICSA,1998-10-03,302000
ICSA,1998-10-10,316000
ICSA,1998-10-17,318000
ICSA,1998-10-24,309000
ICSA,1998-10-31,308000
ICSA,1998-11-07,316000
ICSA,1998-11-14,334000
ICSA,1998-11-21,304000
ICSA,1998-11-28,310000
ICSA,1998-12-05,326000
ICSA,1998-12-12,305000
ICSA,1998-12-19,297000
ICSA,1998-12-26,336000
ICSA,1999-01-02,331000
ICSA,1999-01-09,345000
ICSA,1999-01-16,339000
ICSA,1999-01-23,311000
ICSA,1999-01-30,305000
ICSA,1999-02-06,291000
ICSA,1999-02-13,312000
ICSA,1999-02-20,302000
ICSA,1999-02-27,301000
ICSA,1999-03-06,300000
ICSA,1999-03-13,308000
ICSA,1999-03-20,305000
ICSA,1999-03-27,298000
ICSA,1999-04-03,310000
ICSA,1999-04-10,319000
ICSA,1999-04-17,314000
ICSA,1999-04-24,291000
ICSA,1999-05-01,296000
ICSA,1999-05-08,310000
ICSA,1999-05-15,301000
ICSA,1999-05-22,298000
ICSA,1999-05-29,303000
ICSA,1999-06-05,303000
ICSA,1999-06-12,290000
ICSA,1999-06-19,292000
ICSA,1999-06-26,291000
ICSA,1999-07-03,287000
ICSA,1999-07-10,288000
ICSA,1999-07-17,309000
ICSA,1999-07-24,306000
ICSA,1999-07-31,300000
ICSA,1999-08-07,295000
ICSA,1999-08-14,292000
ICSA,1999-08-21,286000
ICSA,1999-08-28,290000
ICSA,1999-09-04,290000
ICSA,1999-09-11,281000
ICSA,1999-09-18,281000
ICSA,1999-09-25,306000
ICSA,1999-10-02,309000
ICSA,1999-10-09,291000
ICSA,1999-10-16,287000
ICSA,1999-10-23,280000
ICSA,1999-10-30,285000
ICSA,1999-11-06,282000
ICSA,1999-11-13,281000
ICSA,1999-11-20,276000
ICSA,1999-11-27,288000
ICSA,1999-12-04,287000
ICSA,1999-12-11,272000
ICSA,1999-12-18,287000
ICSA,1999-12-25,268000
ICSA,2000-01-01,286000
ICSA,2000-01-08,298000
ICSA,2000-01-15,289000
ICSA,2000-01-22,284000
ICSA,2000-01-29,285000
ICSA,2000-02-05,312000
ICSA,2000-02-12,300000
ICSA,2000-02-19,283000
ICSA,2000-02-26,280000
ICSA,2000-03-04,286000
ICSA,2000-03-11,270000
ICSA,2000-03-18,271000
ICSA,2000-03-25,272000
ICSA,2000-04-01,266000
ICSA,2000-04-08,268000
ICSA,2000-04-15,259000
ICSA,2000-04-22,274000
ICSA,2000-04-29,291000
ICSA,2000-05-06,293000
ICSA,2000-05-13,276000
ICSA,2000-05-20,280000
ICSA,2000-05-27,280000
ICSA,2000-06-03,290000
ICSA,2000-06-10,284000
ICSA,2000-06-17,294000
ICSA,2000-06-24,296000
ICSA,2000-07-01,281000
ICSA,2000-07-08,293000
ICSA,2000-07-15,303000
ICSA,2000-07-22,300000
ICSA,2000-07-29,298000
ICSA,2000-08-05,306000
ICSA,2000-08-12,315000
ICSA,2000-08-19,318000
ICSA,2000-08-26,312000
ICSA,2000-09-02,301000
ICSA,2000-09-09,309000
ICSA,2000-09-16,311000
ICSA,2000-09-23,288000
ICSA,2000-09-30,292000
ICSA,2000-10-07,309000
ICSA,2000-10-14,299000
ICSA,2000-10-21,295000
ICSA,2000-10-28,301000
ICSA,2000-11-04,331000
ICSA,2000-11-11,318000
ICSA,2000-11-18,332000
ICSA,2000-11-25,356000
ICSA,2000-12-02,338000
ICSA,2000-12-09,321000
ICSA,2000-12-16,354000
ICSA,2000-12-23,364000
ICSA,2000-12-30,353000
ICSA,2001-01-06,337000
ICSA,2001-01-13,318000
ICSA,2001-01-20,343000
ICSA,2001-01-27,362000
ICSA,2001-02-03,376000
ICSA,2001-02-10,365000
ICSA,2001-02-17,358000
ICSA,2001-02-24,386000
ICSA,2001-03-03,384000
ICSA,2001-03-10,393000
ICSA,2001-03-17,393000
ICSA,2001-03-24,378000
ICSA,2001-03-31,388000
ICSA,2001-04-07,398000
ICSA,2001-04-14,383000
ICSA,2001-04-21,400000
ICSA,2001-04-28,406000
ICSA,2001-05-05,381000
ICSA,2001-05-12,390000
ICSA,2001-05-19,402000
ICSA,2001-05-26,405000
ICSA,2001-06-02,406000
ICSA,2001-06-09,411000
ICSA,2001-06-16,394000
ICSA,2001-06-23,381000
ICSA,2001-06-30,394000
ICSA,2001-07-07,401000
ICSA,2001-07-14,405000
ICSA,2001-07-21,398000
ICSA,2001-07-28,388000
ICSA,2001-08-04,401000
ICSA,2001-08-11,394000
ICSA,2001-08-18,402000
ICSA,2001-08-25,395000
ICSA,2001-09-01,402000
ICSA,2001-09-08,408000
ICSA,2001-09-15,395000
ICSA,2001-09-22,453000
ICSA,2001-09-29,517000
ICSA,2001-10-06,476000
ICSA,2001-10-13,482000
ICSA,2001-10-20,482000
ICSA,2001-10-27,483000
ICSA,2001-11-03,440000
ICSA,2001-11-10,428000
ICSA,2001-11-17,431000
ICSA,2001-11-24,491000
ICSA,2001-12-01,465000
ICSA,2001-12-08,393000
ICSA,2001-12-15,389000
ICSA,2001-12-22,416000
ICSA,2001-12-29,421000
ICSA,2002-01-05,397000
ICSA,2002-01-12,418000
ICSA,2002-01-19,405000
ICSA,2002-01-26,414000
ICSA,2002-02-02,404000
ICSA,2002-02-09,397000
ICSA,2002-02-16,397000
ICSA,2002-02-23,398000
ICSA,2002-03-02,392000
ICSA,2002-03-09,399000
ICSA,2002-03-16,392000
ICSA,2002-03-23,415000
ICSA,2002-03-30,479000
ICSA,2002-04-06,445000
ICSA,2002-04-13,442000
ICSA,2002-04-20,416000
ICSA,2002-04-27,414000
ICSA,2002-05-04,409000
ICSA,2002-05-11,413000
ICSA,2002-05-18,411000
ICSA,2002-05-25,403000
ICSA,2002-06-01,378000
ICSA,2002-06-08,388000
ICSA,2002-06-15,396000
ICSA,2002-06-22,388000
ICSA,2002-06-29,386000
ICSA,2002-07-06,391000
ICSA,2002-07-13,384000
ICSA,2002-07-20,379000
ICSA,2002-07-27,390000
ICSA,2002-08-03,388000
ICSA,2002-08-10,389000
ICSA,2002-08-17,399000
ICSA,2002-08-24,398000
ICSA,2002-08-31,394000
ICSA,2002-09-07,416000
ICSA,2002-09-14,412000
ICSA,2002-09-21,401000
ICSA,2002-09-28,409000
ICSA,2002-10-05,404000
ICSA,2002-10-12,405000
ICSA,2002-10-19,412000
ICSA,2002-10-26,409000
ICSA,2002-11-02,405000
ICSA,2002-11-09,400000
ICSA,2002-11-16,389000
ICSA,2002-11-23,390000
ICSA,2002-11-30,377000
ICSA,2002-12-07,425000
ICSA,2002-12-14,429000
ICSA,2002-12-21,394000
ICSA,2002-12-28,409000
ICSA,2003-01-04,393000
ICSA,2003-01-11,378000
ICSA,2003-01-18,402000
ICSA,2003-01-25,407000
ICSA,2003-02-01,413000
ICSA,2003-02-08,390000
ICSA,2003-02-15,420000
ICSA,2003-02-22,421000
ICSA,2003-03-01,436000
ICSA,2003-03-08,424000
ICSA,2003-03-15,430000
ICSA,2003-03-22,411000
ICSA,2003-03-29,436000
ICSA,2003-04-05,417000
ICSA,2003-04-12,434000
ICSA,2003-04-19,450000
ICSA,2003-04-26,444000
ICSA,2003-05-03,428000
ICSA,2003-05-10,417000
ICSA,2003-05-17,425000
ICSA,2003-05-24,419000
ICSA,2003-05-31,431000
ICSA,2003-06-07,429000
ICSA,2003-06-14,421000
ICSA,2003-06-21,408000
ICSA,2003-06-28,429000
ICSA,2003-07-05,433000
ICSA,2003-07-12,412000
ICSA,2003-07-19,403000
ICSA,2003-07-26,398000
ICSA,2003-08-02,401000
ICSA,2003-08-09,404000
ICSA,2003-08-16,398000
ICSA,2003-08-23,391000
ICSA,2003-08-30,407000
ICSA,2003-09-06,422000
ICSA,2003-09-13,394000
ICSA,2003-09-20,379000
ICSA,2003-09-27,387000
ICSA,2003-10-04,386000
ICSA,2003-10-11,376000
ICSA,2003-10-18,387000
ICSA,2003-10-25,379000
ICSA,2003-11-01,363000
ICSA,2003-11-08,371000
ICSA,2003-11-15,370000
ICSA,2003-11-22,354000
ICSA,2003-11-29,357000
ICSA,2003-12-06,367000
ICSA,2003-12-13,363000
ICSA,2003-12-20,354000
ICSA,2003-12-27,349000
ICSA,2004-01-03,356000
ICSA,2004-01-10,354000
ICSA,2004-01-17,362000
ICSA,2004-01-24,353000
ICSA,2004-01-31,376000
ICSA,2004-02-07,380000
ICSA,2004-02-14,356000
ICSA,2004-02-21,359000
ICSA,2004-02-28,348000
ICSA,2004-03-06,344000
ICSA,2004-03-13,338000
ICSA,2004-03-20,346000
ICSA,2004-03-27,340000
ICSA,2004-04-03,335000
ICSA,2004-04-10,355000
ICSA,2004-04-17,364000
ICSA,2004-04-24,339000
ICSA,2004-05-01,324000
ICSA,2004-05-08,329000
ICSA,2004-05-15,349000
ICSA,2004-05-22,342000
ICSA,2004-05-29,337000
ICSA,2004-06-05,355000
ICSA,2004-06-12,339000
ICSA,2004-06-19,354000
ICSA,2004-06-26,348000
ICSA,2004-07-03,326000
ICSA,2004-07-10,345000
ICSA,2004-07-17,355000
ICSA,2004-07-24,348000
ICSA,2004-07-31,341000
ICSA,2004-08-07,336000
ICSA,2004-08-14,332000
ICSA,2004-08-21,343000
ICSA,2004-08-28,352000
ICSA,2004-09-04,326000
ICSA,2004-09-11,331000
ICSA,2004-09-18,341000
ICSA,2004-09-25,351000
ICSA,2004-10-02,335000
ICSA,2004-10-09,338000
ICSA,2004-10-16,327000
ICSA,2004-10-23,338000
ICSA,2004-10-30,332000
ICSA,2004-11-06,330000
ICSA,2004-11-13,337000
ICSA,2004-11-20,313000
ICSA,2004-11-27,335000
ICSA,2004-12-04,343000
ICSA,2004-12-11,316000
ICSA,2004-12-18,322000
ICSA,2004-12-25,320000
ICSA,2005-01-01,356000
ICSA,2005-01-08,369000
ICSA,2005-01-15,332000
ICSA,2005-01-22,329000
ICSA,2005-01-29,331000
ICSA,2005-02-05,307000
ICSA,2005-02-12,308000
ICSA,2005-02-19,318000
ICSA,2005-02-26,314000
ICSA,2005-03-05,333000
ICSA,2005-03-12,324000
ICSA,2005-03-19,329000
ICSA,2005-03-26,342000
ICSA,2005-04-02,335000
ICSA,2005-04-09,323000
ICSA,2005-04-16,307000
ICSA,2005-04-23,317000
ICSA,2005-04-30,334000
ICSA,2005-05-07,327000
ICSA,2005-05-14,321000
ICSA,2005-05-21,320000
ICSA,2005-05-28,340000
ICSA,2005-06-04,338000
ICSA,2005-06-11,333000
ICSA,2005-06-18,321000
ICSA,2005-06-25,311000
ICSA,2005-07-02,327000
ICSA,2005-07-09,338000
ICSA,2005-07-16,323000
ICSA,2005-07-23,318000
ICSA,2005-07-30,316000
ICSA,2005-08-06,311000
ICSA,2005-08-13,319000
ICSA,2005-08-20,315000
ICSA,2005-08-27,318000
ICSA,2005-09-03,326000
ICSA,2005-09-10,422000
ICSA,2005-09-17,424000
ICSA,2005-09-24,359000
ICSA,2005-10-01,384000
ICSA,2005-10-08,383000
ICSA,2005-10-15,348000
ICSA,2005-10-22,324000
ICSA,2005-10-29,322000
ICSA,2005-11-05,325000
ICSA,2005-11-12,309000
ICSA,2005-11-19,324000
ICSA,2005-11-26,311000
ICSA,2005-12-03,321000
ICSA,2005-12-10,327000
ICSA,2005-12-17,312000
ICSA,2005-12-24,320000
ICSA,2005-12-31,302000
ICSA,2006-01-07,326000
ICSA,2006-01-14,285000
ICSA,2006-01-21,290000
ICSA,2006-01-28,282000
ICSA,2006-02-04,289000
ICSA,2006-02-11,298000
ICSA,2006-02-18,283000
ICSA,2006-02-25,293000
ICSA,2006-03-04,302000
ICSA,2006-03-11,307000
ICSA,2006-03-18,303000
ICSA,2006-03-25,295000
ICSA,2006-04-01,291000
ICSA,2006-04-08,299000
ICSA,2006-04-15,299000
ICSA,2006-04-22,308000
ICSA,2006-04-29,321000
ICSA,2006-05-06,347000
ICSA,2006-05-13,335000
ICSA,2006-05-20,319000
ICSA,2006-05-27,330000
ICSA,2006-06-03,307000
ICSA,2006-06-10,298000
ICSA,2006-06-17,308000
ICSA,2006-06-24,309000
ICSA,2006-07-01,316000
ICSA,2006-07-08,343000
ICSA,2006-07-15,318000
ICSA,2006-07-22,306000
ICSA,2006-07-29,311000
ICSA,2006-08-05,318000
ICSA,2006-08-12,310000
ICSA,2006-08-19,315000
ICSA,2006-08-26,314000
ICSA,2006-09-02,315000
ICSA,2006-09-09,314000
ICSA,2006-09-16,324000
ICSA,2006-09-23,319000
ICSA,2006-09-30,309000
ICSA,2006-10-07,316000
ICSA,2006-10-14,305000
ICSA,2006-10-21,313000
ICSA,2006-10-28,328000
ICSA,2006-11-04,319000
ICSA,2006-11-11,311000
ICSA,2006-11-18,326000
ICSA,2006-11-25,349000
ICSA,2006-12-02,327000
ICSA,2006-12-09,311000
ICSA,2006-12-16,318000
ICSA,2006-12-23,323000
ICSA,2006-12-30,341000
ICSA,2007-01-06,330000
ICSA,2007-01-13,296000
ICSA,2007-01-20,335000
ICSA,2007-01-27,308000
ICSA,2007-02-03,310000
ICSA,2007-02-10,338000
ICSA,2007-02-17,321000
ICSA,2007-02-24,322000
ICSA,2007-03-03,320000
ICSA,2007-03-10,308000
ICSA,2007-03-17,309000
ICSA,2007-03-24,303000
ICSA,2007-03-31,307000
ICSA,2007-04-07,332000
ICSA,2007-04-14,327000
ICSA,2007-04-21,321000
ICSA,2007-04-28,301000
ICSA,2007-05-05,300000
ICSA,2007-05-12,297000
ICSA,2007-05-19,310000
ICSA,2007-05-26,310000
ICSA,2007-06-02,313000
ICSA,2007-06-09,313000
ICSA,2007-06-16,320000
ICSA,2007-06-23,313000
ICSA,2007-06-30,317000
ICSA,2007-07-07,321000
ICSA,2007-07-14,317000
ICSA,2007-07-21,310000
ICSA,2007-07-28,305000
ICSA,2007-08-04,314000
ICSA,2007-08-11,316000
ICSA,2007-08-18,321000
ICSA,2007-08-25,329000
ICSA,2007-09-01,314000
ICSA,2007-09-08,321000
ICSA,2007-09-15,313000
ICSA,2007-09-22,302000
ICSA,2007-09-29,317000
ICSA,2007-10-06,316000
ICSA,2007-10-13,335000
ICSA,2007-10-20,334000
ICSA,2007-10-27,328000
ICSA,2007-11-03,327000
ICSA,2007-11-10,333000
ICSA,2007-11-17,332000
ICSA,2007-11-24,352000
ICSA,2007-12-01,344000
ICSA,2007-12-08,332000
ICSA,2007-12-15,350000
ICSA,2007-12-22,355000
ICSA,2007-12-29,360000
ICSA,2008-01-05,346000
ICSA,2008-01-12,322000
ICSA,2008-01-19,321000
ICSA,2008-01-26,366000
ICSA,2008-02-02,350000
ICSA,2008-02-09,344000
ICSA,2008-02-16,339000
ICSA,2008-02-23,354000
ICSA,2008-03-01,345000
ICSA,2008-03-08,348000
ICSA,2008-03-15,369000
ICSA,2008-03-22,368000
ICSA,2008-03-29,387000
ICSA,2008-04-05,354000
ICSA,2008-04-12,365000
ICSA,2008-04-19,349000
ICSA,2008-04-26,370000
ICSA,2008-05-03,370000
ICSA,2008-05-10,366000
ICSA,2008-05-17,367000
ICSA,2008-05-24,369000
ICSA,2008-05-31,362000
ICSA,2008-06-07,382000
ICSA,2008-06-14,378000
ICSA,2008-06-21,381000
ICSA,2008-06-28,392000
ICSA,2008-07-05,371000
ICSA,2008-07-12,385000
ICSA,2008-07-19,402000
ICSA,2008-07-26,434000
ICSA,2008-08-02,448000
ICSA,2008-08-09,430000
ICSA,2008-08-16,424000
ICSA,2008-08-23,421000
ICSA,2008-08-30,442000
ICSA,2008-09-06,441000
ICSA,2008-09-13,449000
ICSA,2008-09-20,483000
ICSA,2008-09-27,483000
ICSA,2008-10-04,482000
ICSA,2008-10-11,461000
ICSA,2008-10-18,478000
ICSA,2008-10-25,480000
ICSA,2008-11-01,490000
ICSA,2008-11-08,512000
ICSA,2008-11-15,536000
ICSA,2008-11-22,532000
ICSA,2008-11-29,529000
ICSA,2008-12-06,570000
ICSA,2008-12-13,566000
ICSA,2008-12-20,587000
ICSA,2008-12-27,533000
ICSA,2009-01-03,503000
ICSA,2009-01-10,551000
ICSA,2009-01-17,591000
ICSA,2009-01-24,586000
ICSA,2009-01-31,629000
ICSA,2009-02-07,637000
ICSA,2009-02-14,632000
ICSA,2009-02-21,655000
ICSA,2009-02-28,652000
ICSA,2009-03-07,660000
ICSA,2009-03-14,651000
ICSA,2009-03-21,661000
ICSA,2009-03-28,665000
ICSA,2009-04-04,653000
ICSA,2009-04-11,599000
ICSA,2009-04-18,639000
ICSA,2009-04-25,620000
ICSA,2009-05-02,602000
ICSA,2009-05-09,625000
ICSA,2009-05-16,620000
ICSA,2009-05-23,606000
ICSA,2009-05-30,607000
ICSA,2009-06-06,596000
ICSA,2009-06-13,595000
ICSA,2009-06-20,608000
ICSA,2009-06-27,594000
ICSA,2009-07-04,573000
ICSA,2009-07-11,546000
ICSA,2009-07-18,560000
ICSA,2009-07-25,587000
ICSA,2009-08-01,555000
ICSA,2009-08-08,555000
ICSA,2009-08-15,562000
ICSA,2009-08-22,560000
ICSA,2009-08-29,564000
ICSA,2009-09-05,558000
ICSA,2009-09-12,542000
ICSA,2009-09-19,536000
ICSA,2009-09-26,554000
ICSA,2009-10-03,533000
ICSA,2009-10-10,511000
ICSA,2009-10-17,531000
ICSA,2009-10-24,530000
ICSA,2009-10-31,522000
ICSA,2009-11-07,512000
ICSA,2009-11-14,507000
ICSA,2009-11-21,482000
ICSA,2009-11-28,475000
ICSA,2009-12-05,497000
ICSA,2009-12-12,498000
ICSA,2009-12-19,479000
ICSA,2009-12-26,468000
ICSA,2010-01-02,456000
ICSA,2010-01-09,469000
ICSA,2010-01-16,507000
ICSA,2010-01-23,471000
ICSA,2010-01-30,496000
ICSA,2010-02-06,466000
ICSA,2010-02-13,489000
ICSA,2010-02-20,500000
ICSA,2010-02-27,488000
ICSA,2010-03-06,472000
ICSA,2010-03-13,478000
ICSA,2010-03-20,472000
ICSA,2010-03-27,459000
ICSA,2010-04-03,479000
ICSA,2010-04-10,479000
ICSA,2010-04-17,469000
ICSA,2010-04-24,449000
ICSA,2010-05-01,451000
ICSA,2010-05-08,451000
ICSA,2010-05-15,474000
ICSA,2010-05-22,463000
ICSA,2010-05-29,458000
ICSA,2010-06-05,459000
ICSA,2010-06-12,467000
ICSA,2010-06-19,452000
ICSA,2010-06-26,464000
ICSA,2010-07-03,454000
ICSA,2010-07-10,439000
ICSA,2010-07-17,462000
ICSA,2010-07-24,465000
ICSA,2010-07-31,476000
ICSA,2010-08-07,483000
ICSA,2010-08-14,486000
ICSA,2010-08-21,464000
ICSA,2010-08-28,467000
ICSA,2010-09-04,452000
ICSA,2010-09-11,444000
ICSA,2010-09-18,459000
ICSA,2010-09-25,459000
ICSA,2010-10-02,446000
ICSA,2010-10-09,459000
ICSA,2010-10-16,444000
ICSA,2010-10-23,432000
ICSA,2010-10-30,453000
ICSA,2010-11-06,434000
ICSA,2010-11-13,432000
ICSA,2010-11-20,407000
ICSA,2010-11-27,432000
ICSA,2010-12-04,428000
ICSA,2010-12-11,425000
ICSA,2010-12-18,424000
ICSA,2010-12-25,404000
ICSA,2011-01-01,413000
ICSA,2011-01-08,434000
ICSA,2011-01-15,421000
ICSA,2011-01-22,446000
ICSA,2011-01-29,420000
ICSA,2011-02-05,402000
ICSA,2011-02-12,425000
ICSA,2011-02-19,394000
ICSA,2011-02-26,385000
ICSA,2011-03-05,414000
ICSA,2011-03-12,404000
ICSA,2011-03-19,407000
ICSA,2011-03-26,399000
ICSA,2011-04-02,395000
ICSA,2011-04-09,416000
ICSA,2011-04-16,402000
ICSA,2011-04-23,422000
ICSA,2011-04-30,468000
ICSA,2011-05-07,435000
ICSA,2011-05-14,414000
ICSA,2011-05-21,423000
ICSA,2011-05-28,418000
ICSA,2011-06-04,423000
ICSA,2011-06-11,413000
ICSA,2011-06-18,416000
ICSA,2011-06-25,421000
ICSA,2011-07-02,418000
ICSA,2011-07-09,408000
ICSA,2011-07-16,420000
ICSA,2011-07-23,411000
ICSA,2011-07-30,406000
ICSA,2011-08-06,405000
ICSA,2011-08-13,409000
ICSA,2011-08-20,415000
ICSA,2011-08-27,409000
ICSA,2011-09-03,414000
ICSA,2011-09-10,429000
ICSA,2011-09-17,422000
ICSA,2011-09-24,406000
ICSA,2011-10-01,405000
ICSA,2011-10-08,410000
ICSA,2011-10-15,395000
ICSA,2011-10-22,403000
ICSA,2011-10-29,399000
ICSA,2011-11-05,392000
ICSA,2011-11-12,383000
ICSA,2011-11-19,385000
ICSA,2011-11-26,397000
ICSA,2011-12-03,387000
ICSA,2011-12-10,368000
ICSA,2011-12-17,368000
ICSA,2011-12-24,386000
ICSA,2011-12-31,376000
ICSA,2012-01-07,391000
ICSA,2012-01-14,367000
ICSA,2012-01-21,381000
ICSA,2012-01-28,372000
ICSA,2012-02-04,368000
ICSA,2012-02-11,361000
ICSA,2012-02-18,359000
ICSA,2012-02-25,365000
ICSA,2012-03-03,375000
ICSA,2012-03-10,369000
ICSA,2012-03-17,368000
ICSA,2012-03-24,363000
ICSA,2012-03-31,358000
ICSA,2012-04-07,387000
ICSA,2012-04-14,381000
ICSA,2012-04-21,387000
ICSA,2012-04-28,372000
ICSA,2012-05-05,373000
ICSA,2012-05-12,369000
ICSA,2012-05-19,371000
ICSA,2012-05-26,381000
ICSA,2012-06-02,377000
ICSA,2012-06-09,383000
ICSA,2012-06-16,384000
ICSA,2012-06-23,380000
ICSA,2012-06-30,372000
ICSA,2012-07-07,360000
ICSA,2012-07-14,390000
ICSA,2012-07-21,368000
ICSA,2012-07-28,372000
ICSA,2012-08-04,371000
ICSA,2012-08-11,369000
ICSA,2012-08-18,376000
ICSA,2012-08-25,377000
ICSA,2012-09-01,371000
ICSA,2012-09-08,393000
ICSA,2012-09-15,392000
ICSA,2012-09-22,377000
ICSA,2012-09-29,376000
ICSA,2012-10-06,350000
ICSA,2012-10-13,386000
ICSA,2012-10-20,374000
ICSA,2012-10-27,364000
ICSA,2012-11-03,365000
ICSA,2012-11-10,446000
ICSA,2012-11-17,406000
ICSA,2012-11-24,388000
ICSA,2012-12-01,375000
ICSA,2012-12-08,340000
ICSA,2012-12-15,356000
ICSA,2012-12-22,362000
ICSA,2012-12-29,362000
ICSA,2013-01-05,363000
ICSA,2013-01-12,344000
ICSA,2013-01-19,339000
ICSA,2013-01-26,366000
ICSA,2013-02-02,361000
ICSA,2013-02-09,347000
ICSA,2013-02-16,362000
ICSA,2013-02-23,342000
ICSA,2013-03-02,340000
ICSA,2013-03-09,343000
ICSA,2013-03-16,343000
ICSA,2013-03-23,358000
ICSA,2013-03-30,375000
ICSA,2013-04-06,359000
ICSA,2013-04-13,356000
ICSA,2013-04-20,343000
ICSA,2013-04-27,331000
ICSA,2013-05-04,335000
ICSA,2013-05-11,360000
ICSA,2013-05-18,343000
ICSA,2013-05-25,353000
ICSA,2013-06-01,346000
ICSA,2013-06-08,337000
ICSA,2013-06-15,353000
ICSA,2013-06-22,347000
ICSA,2013-06-29,340000
ICSA,2013-07-06,351000
ICSA,2013-07-13,344000
ICSA,2013-07-20,355000
ICSA,2013-07-27,334000
ICSA,2013-08-03,339000
ICSA,2013-08-10,327000
ICSA,2013-08-17,340000
ICSA,2013-08-24,336000
ICSA,2013-08-31,325000
ICSA,2013-09-07,300000
ICSA,2013-09-14,323000
ICSA,2013-09-21,314000
ICSA,2013-09-28,319000
ICSA,2013-10-05,368000
ICSA,2013-10-12,368000
ICSA,2013-10-19,351000
ICSA,2013-10-26,347000
ICSA,2013-11-02,342000
ICSA,2013-11-09,340000
ICSA,2013-11-16,331000
ICSA,2013-11-23,316000
ICSA,2013-11-30,312000
ICSA,2013-12-07,354000
ICSA,2013-12-14,364000
ICSA,2013-12-21,334000
ICSA,2013-12-28,332000
ICSA,2014-01-04,322000
ICSA,2014-01-11,318000
ICSA,2014-01-18,327000
ICSA,2014-01-25,340000
ICSA,2014-02-01,331000
ICSA,2014-02-08,337000
ICSA,2014-02-15,332000
ICSA,2014-02-22,341000
ICSA,2014-03-01,319000
ICSA,2014-03-08,322000
ICSA,2014-03-15,321000
ICSA,2014-03-22,313000
ICSA,2014-03-29,330000
ICSA,2014-04-05,311000
ICSA,2014-04-12,308000
ICSA,2014-04-19,327000
ICSA,2014-04-26,345000
ICSA,2014-05-03,325000
ICSA,2014-05-10,303000
ICSA,2014-05-17,324000
ICSA,2014-05-24,305000
ICSA,2014-05-31,312000
ICSA,2014-06-07,317000
ICSA,2014-06-14,314000
ICSA,2014-06-21,315000
ICSA,2014-06-28,308000
ICSA,2014-07-05,302000
ICSA,2014-07-12,308000
ICSA,2014-07-19,294000
ICSA,2014-07-26,303000
ICSA,2014-08-02,295000
ICSA,2014-08-09,309000
ICSA,2014-08-16,303000
ICSA,2014-08-23,300000
ICSA,2014-08-30,303000
ICSA,2014-09-06,307000
ICSA,2014-09-13,288000
ICSA,2014-09-20,295000
ICSA,2014-09-27,290000
ICSA,2014-10-04,293000
ICSA,2014-10-11,281000
ICSA,2014-10-18,290000
ICSA,2014-10-25,291000
ICSA,2014-11-01,280000
ICSA,2014-11-08,291000
ICSA,2014-11-15,293000
ICSA,2014-11-22,303000
ICSA,2014-11-29,291000
ICSA,2014-12-06,291000
ICSA,2014-12-13,286000
ICSA,2014-12-20,276000
ICSA,2014-12-27,285000
ICSA,2015-01-03,294000
ICSA,2015-01-10,304000
ICSA,2015-01-17,298000
ICSA,2015-01-24,261000
ICSA,2015-01-31,281000
ICSA,2015-02-07,298000
ICSA,2015-02-14,285000
ICSA,2015-02-21,305000
ICSA,2015-02-28,317000
ICSA,2015-03-07,293000
ICSA,2015-03-14,290000
ICSA,2015-03-21,284000
ICSA,2015-03-28,269000
ICSA,2015-04-04,282000
ICSA,2015-04-11,298000
ICSA,2015-04-18,295000
ICSA,2015-04-25,269000
ICSA,2015-05-02,267000
ICSA,2015-05-09,271000
ICSA,2015-05-16,276000
ICSA,2015-05-23,281000
ICSA,2015-05-30,275000
ICSA,2015-06-06,278000
ICSA,2015-06-13,269000
ICSA,2015-06-20,273000
ICSA,2015-06-27,275000
ICSA,2015-07-04,292000
ICSA,2015-07-11,285000
ICSA,2015-07-18,265000
